task,image_size,recognition,face_num,face_area,cpu_core,mem,disk,time
3800,597194,2,0,0,1,8340668416,78577889280,0.328999996
3801,602143,2,0,0,1,8340668416,78577889280,0.259546041
3802,603461,2,0,0,1,8340668416,78577889280,0.265489101
3803,603797,2,1,7921,1,8340668416,78577889280,0.292848825
3804,602951,2,2,13045,1,8340668416,78577889280,0.318048
3805,608502,2,0,0,1,8340668416,78577889280,0.262412071
3806,604448,2,1,7921,1,8340668416,78577889280,0.372088909
3807,614335,2,1,7744,1,8340668416,78577889280,0.373628139
3808,606296,2,1,7225,1,8340668416,78577889280,0.297793865
3809,610736,2,3,22083,1,8340668416,78577889280,0.345067978
3810,610000,2,3,21974,1,8340668416,78577889280,0.342432976
3811,610153,2,3,21614,1,8340668416,78577889280,0.343995094
3812,613423,2,2,14650,1,8340668416,78577889280,0.321186066
3813,617602,2,2,12641,1,8340668416,78577889280,0.319145918
3814,619181,2,2,14005,1,8340668416,78577889280,0.399878979
3815,620286,2,3,24040,1,8340668416,78577881088,0.353414059
3816,621184,2,2,16441,1,8340668416,78577881088,0.313711166
3817,620597,2,2,15210,1,8340668416,78577881088,0.317018986
3818,619585,2,1,6400,1,8340668416,78577881088,0.289803028
3819,619876,2,1,6400,1,8340668416,78577881088,0.29344511
3820,466228,3,0,0,1,8340668416,78577881088,0.192494154
3821,470564,3,0,0,1,8340668416,78577881088,0.202703953
3822,470332,3,0,0,1,8340668416,78577881088,0.204192877
3823,464361,3,1,7569,1,8340668416,78577881088,0.232287884
3824,469289,3,1,7921,1,8340668416,78577881088,0.231304884
3825,467641,3,1,7569,1,8340668416,78577881088,0.233004093
3826,472092,3,0,0,1,8340668416,78577881088,0.210363865
3827,472918,3,1,7921,1,8340668416,78577881088,0.23673296
3828,473502,3,1,7921,1,8340668416,78577881088,0.280599833
3829,472848,3,1,6889,1,8340668416,78577881088,0.238511086
3830,470302,3,0,0,1,8340668416,78577881088,0.20794487
3831,472161,3,3,17030,1,8340668416,78577881088,0.288854837
3832,471239,3,3,16168,1,8340668416,78577881088,0.291892052
3833,470193,3,2,10386,1,8340668416,78577881088,0.290453911
3834,471999,3,1,5184,1,8340668416,78577881088,0.24013114
3835,471676,3,1,5776,1,8340668416,78577881088,0.228420019
3836,471377,3,1,6724,1,8340668416,78577881088,0.235751152
3837,472263,3,1,7569,1,8340668416,78577881088,0.238692999
3838,473109,3,0,0,1,8340668416,78577881088,0.211762905
3839,472914,3,0,0,1,8340668416,78577881088,0.212427855
3840,1272355,1,2,28673,1,8340668416,78577881088,0.639127016
3841,1268215,1,4,58470,1,8340668416,78577881088,0.774482965
3842,1273057,1,3,47057,1,8340668416,78577881088,0.606086016
3843,1204403,1,3,42906,1,8340668416,78577881088,0.600859165
3844,1206101,1,4,53833,1,8340668416,78577881088,0.611839056
3845,1203723,1,4,57338,1,8340668416,78577881088,0.611605883
3846,1208167,1,3,42536,1,8340668416,78577881088,0.591655016
3847,1209067,1,3,43065,1,8340668416,78577881088,0.593274117
3848,1208884,1,3,42061,1,8340668416,78577881088,0.588096142
3849,1205256,1,3,39717,1,8340668416,78577881088,0.610139847
3850,1199756,1,4,55206,1,8340668416,78577872896,0.621803999
3851,1206717,1,2,31914,1,8340668416,78577872896,0.558354855
3852,1205663,1,1,16129,1,8340668416,78577872896,0.591192007
3853,1207544,1,2,26452,1,8340668416,78577872896,0.569394112
3854,1207750,1,4,44283,1,8340668416,78577872896,0.715504885
3855,1208511,1,2,30529,1,8340668416,78577872896,0.624238968
3856,1209238,1,3,41685,1,8340668416,78577872896,0.601685047
3857,1214020,1,2,23860,1,8340668416,78577872896,0.586609125
3858,1217794,1,0,0,1,8340668416,78577872896,0.524122953
3859,1208586,1,3,36426,1,8340668416,78577872896,0.594681025
3860,681033,2,3,19105,1,8340668416,78577872896,0.389021873
3861,681965,2,4,23611,1,8340668416,78577872896,0.411890984
3862,682290,2,2,10084,1,8340668416,78577872896,0.354196072
3863,683649,2,1,5476,1,8340668416,78577872896,0.342078924
3864,648256,2,0,0,1,8340668416,78577872896,0.297929049
3865,654133,2,1,5625,1,8340668416,78577872896,0.311245918
3866,653666,2,2,12802,1,8340668416,78577872896,0.344458818
3867,654724,2,0,0,1,8340668416,78577872896,0.378085852
3868,654297,2,0,0,1,8340668416,78577872896,0.294380903
3869,649617,2,1,6084,1,8340668416,78577872896,0.320695162
3870,648868,2,1,6724,1,8340668416,78577872896,0.315989017
3871,649987,2,2,12482,1,8340668416,78577872896,0.349916935
3872,650741,2,2,12961,1,8340668416,78577872896,0.340734959
3873,652874,2,2,12200,1,8340668416,78577872896,0.35096693
3874,652892,2,2,12349,1,8340668416,78577872896,0.349377871
3875,657490,2,2,10337,1,8340668416,78577872896,0.344887972
3876,657940,2,1,7225,1,8340668416,78577872896,0.322578907
3877,656168,2,1,7921,1,8340668416,78577868800,0.397727966
3878,653035,2,2,13498,1,8340668416,78577868800,0.371718168
3879,654971,2,0,0,1,8340668416,78577868800,0.304855108
3880,524075,3,2,13969,1,8340668416,78577868800,0.30211401
3881,525251,3,1,7225,1,8340668416,78577868800,0.337045908
3882,524959,3,2,14162,1,8340668416,78577860608,0.72610116
3883,527214,3,2,14005,1,8340668416,78577860608,0.835510969
3884,498856,3,2,11252,1,8340668416,78577860608,0.738761902
3885,498895,3,2,13172,1,8340668416,78577860608,0.68483901
3886,498336,3,2,13850,1,8340668416,78577860608,0.620831013
3887,500181,3,1,6561,1,8340668416,78577860608,0.933079004
3888,500062,3,3,16910,1,8340668416,78577860608,0.345087051
3889,497225,3,0,0,1,8340668416,78577860608,0.260406971
3890,500698,3,2,11765,1,8340668416,78577860608,0.362950802
3891,500975,3,2,12410,1,8340668416,78577860608,0.308568954
3892,497760,3,2,12898,1,8340668416,78577860608,0.737043858
3893,497322,3,2,14461,1,8340668416,78577860608,0.682527065
3894,498519,3,2,11413,1,8340668416,78577860608,0.687361002
3895,499774,3,2,11866,1,8340668416,78577860608,0.671815872
3896,497337,3,3,18629,1,8340668416,78577860608,0.629883051
3897,497365,3,3,19382,1,8340668416,78577860608,0.374690056
3898,499037,3,2,11729,1,8340668416,78577860608,0.308679104
3899,499872,3,3,20141,1,8340668416,78577860608,0.421189785
3900,1147704,1,0,0,2,8340705280,78577213440,0.904945135
3901,1150053,1,0,0,2,8340705280,78577213440,0.502038002
3902,1151299,1,0,0,2,8340705280,78577213440,0.315721989
3903,1119183,1,0,0,2,8340705280,78577205248,0.347055912
3904,1117925,1,0,0,2,8340705280,78577205248,0.297705889
3905,1121545,1,0,0,2,8340705280,78577205248,0.345279932
3906,1116805,1,0,0,2,8340705280,78577205248,0.291850805
3907,1122963,1,0,0,2,8340705280,78577205248,0.320726871
3908,1125003,1,0,0,2,8340705280,78577205248,0.2870121
3909,1126077,1,0,0,2,8340705280,78577205248,0.326346159
3910,1121139,1,0,0,2,8340705280,78577205248,0.302173138
3911,1119968,1,0,0,2,8340705280,78577205248,0.319484949
3912,1118681,1,0,0,2,8340705280,78577205248,0.306039095
3913,1119964,1,0,0,2,8340705280,78577205248,0.326931953
3914,1123352,1,0,0,2,8340705280,78577205248,0.294306993
3915,1129343,1,0,0,2,8340705280,78577205248,0.320827961
3916,1132668,1,0,0,2,8340705280,78577205248,0.292561054
3917,1132122,1,0,0,2,8340705280,78577205248,0.327324867
3918,1131316,1,0,0,2,8340705280,78577205248,0.292059898
3919,1133131,1,0,0,2,8340705280,78577205248,0.329335928
3920,805779,2,0,0,2,8340705280,78577205248,0.193796158
3921,805994,2,0,0,2,8340705280,78577205248,0.192009926
3922,802130,2,0,0,2,8340705280,78577205248,0.188791037
3923,598441,2,0,0,2,8340705280,78577205248,0.218655109
3924,644690,2,0,0,2,8340705280,78577205248,0.180696964
3925,644277,2,0,0,2,8340705280,78577205248,0.181613922
3926,645841,2,0,0,2,8340705280,78577205248,0.189182997
3927,645060,2,0,0,2,8340705280,78577205248,0.185827971
3928,645502,2,0,0,2,8340705280,78577205248,0.196790934
3929,645978,2,0,0,2,8340705280,78577205248,0.182209969
3930,645750,2,0,0,2,8340705280,78577205248,0.186977863
3931,645790,2,0,0,2,8340705280,78577205248,0.208268881
3932,646162,2,0,0,2,8340705280,78577205248,0.1841259
3933,646158,2,0,0,2,8340705280,78577205248,0.229851007
3934,646200,2,0,0,2,8340705280,78577205248,0.215762854
3935,645167,2,0,0,2,8340705280,78577205248,0.222758055
3936,645386,2,0,0,2,8340705280,78577201152,0.185629845
3937,645819,2,0,0,2,8340705280,78577201152,0.189461946
3938,645648,2,0,0,2,8340705280,78577201152,0.2041049
3939,644489,2,0,0,2,8340705280,78577201152,0.181022882
3940,431613,3,0,0,2,8340705280,78577201152,0.135844946
3941,434595,3,0,0,2,8340705280,78577201152,0.130177021
3942,435649,3,0,0,2,8340705280,78577201152,0.132918119
3943,423087,3,0,0,2,8340705280,78577201152,0.126340866
3944,425059,3,0,0,2,8340705280,78577192960,0.131172895
3945,432063,3,0,0,2,8340705280,78577192960,0.124808073
3946,425713,3,0,0,2,8340705280,78577192960,0.126936913
3947,426491,3,0,0,2,8340705280,78577192960,0.125491858
3948,434276,3,0,0,2,8340705280,78577192960,0.122036219
3949,434497,3,0,0,2,8340705280,78577192960,0.124943018
3950,435318,3,0,0,2,8340705280,78577192960,0.12429595
3951,426544,3,0,0,2,8340705280,78577192960,0.164575815
3952,429232,3,0,0,2,8340705280,78577192960,0.120752096
3953,428477,3,0,0,2,8340705280,78577192960,0.123690844
3954,428337,3,0,0,2,8340705280,78577192960,0.123129129
3955,428638,3,0,0,2,8340705280,78577192960,0.131011009
3956,435231,3,0,0,2,8340705280,78577192960,0.129199028
3957,433954,3,0,0,2,8340705280,78577192960,0.124462128
3958,433331,3,0,0,2,8340705280,78577192960,0.193068981
3959,433531,3,0,0,2,8340705280,78577192960,0.12135911
3960,1154897,1,1,51984,2,8340705280,78577192960,0.747112036
3961,1157608,1,1,22801,2,8340705280,78577192960,0.404705048
3962,1157237,1,0,0,2,8340705280,78577192960,0.346718073
3963,1127148,1,0,0,2,8340705280,78577192960,0.34296608
3964,1136638,1,0,0,2,8340705280,78577192960,0.433738947
3965,1121158,1,0,0,2,8340705280,78577192960,0.34986496
3966,1136554,1,1,65025,2,8340705280,78577192960,0.384991884
3967,1130759,1,1,44944,2,8340705280,78577192960,0.390733004
3968,1125128,1,1,61504,2,8340705280,78577192960,0.398598909
3969,1137173,1,0,0,2,8340705280,78577192960,0.367193937
3970,1125027,1,0,0,2,8340705280,78577192960,0.336469173
3971,1126715,1,0,0,2,8340705280,78577192960,0.340145111
3972,1126354,1,0,0,2,8340705280,78577192960,0.340059996
3973,1127099,1,1,61009,2,8340705280,78577192960,0.348282099
3974,1127369,1,0,0,2,8340705280,78577192960,0.375631094
3975,1124406,1,0,0,2,8340705280,78577192960,0.356676817
3976,1125710,1,0,0,2,8340705280,78577192960,0.46071291
3977,1130144,1,0,0,2,8340705280,78577192960,0.344587088
3978,1131368,1,0,0,2,8340705280,78577192960,0.340702057
3979,1134231,1,0,0,2,8340705280,78577192960,0.370213032
3980,623118,2,1,35344,2,8340705280,78577192960,0.234234095
3981,617889,2,1,44100,2,8340705280,78577192960,0.217331886
3982,617191,2,1,59049,2,8340705280,78577192960,0.229535103
3983,605862,2,0,0,2,8340705280,78577180672,0.197276115
3984,605682,2,0,0,2,8340705280,78577180672,0.196302891
3985,598264,2,0,0,2,8340705280,78577180672,0.203043222
3986,612768,2,0,0,2,8340705280,78577180672,0.196204901
3987,604395,2,0,0,2,8340705280,78577180672,0.199491024
3988,609633,2,1,20736,2,8340705280,78577180672,0.224537134
3989,611023,2,1,22801,2,8340705280,78577180672,0.217998981
3990,614830,2,1,30625,2,8340705280,78577180672,0.254429817
3991,613780,2,1,29241,2,8340705280,78577180672,0.221609116
3992,613741,2,0,0,2,8340705280,78577180672,0.202066898
3993,618767,2,0,0,2,8340705280,78577180672,0.200642824
3994,617535,2,0,0,2,8340705280,78577180672,0.198938131
3995,617462,2,0,0,2,8340705280,78577180672,0.266996145
3996,615370,2,1,13456,2,8340705280,78577180672,0.223242998
3997,615396,2,0,0,2,8340705280,78577180672,0.219587088
3998,614863,2,1,24649,2,8340705280,78577180672,0.214164019
3999,615828,2,1,22801,2,8340705280,78577180672,0.244199991
4000,462955,3,1,71824,2,8340705280,78577180672,0.172044992
4001,457266,3,1,78961,2,8340705280,78577180672,0.166594982
4002,456755,3,1,60025,2,8340705280,78577180672,0.16267705
4003,456499,3,0,0,2,8340705280,78577180672,0.141505003
4004,455952,3,0,0,2,8340705280,78577180672,0.149554968
4005,451700,3,0,0,2,8340705280,78577180672,0.162254095
4006,458987,3,0,0,2,8340705280,78577180672,0.229136944
4007,457550,3,0,0,2,8340705280,78577180672,0.156638861
4008,458341,3,0,0,2,8340705280,78577180672,0.165143013
4009,458154,3,0,0,2,8340705280,78577180672,0.155707121
4010,456649,3,1,33856,2,8340705280,78577180672,0.227120876
4011,453215,3,0,0,2,8340705280,78577180672,0.152931213
4012,462922,3,0,0,2,8340705280,78577180672,0.158903122
4013,455250,3,0,0,2,8340705280,78577180672,0.162326813
4014,455155,3,0,0,2,8340705280,78577180672,0.163021088
4015,459075,3,0,0,2,8340705280,78577180672,0.157980204
4016,459242,3,0,0,2,8340705280,78577180672,0.161283016
4017,459057,3,0,0,2,8340705280,78577180672,0.157629013
4018,459729,3,1,38416,2,8340705280,78577180672,0.181314945
4019,459758,3,0,0,2,8340705280,78577180672,0.158342838
4020,1162869,1,1,24649,2,8340705280,78577180672,0.52349782
4021,1163679,1,1,23716,2,8340705280,78577180672,0.50063014
4022,1164153,1,2,53077,2,8340705280,78577180672,0.407429934
4023,1162572,1,2,46826,2,8340705280,78577180672,0.413734913
4024,1137292,1,2,49370,2,8340705280,78577180672,0.40201211
4025,1137822,1,1,15625,2,8340705280,78577180672,0.355702162
4026,1136339,1,1,14641,2,8340705280,78577180672,0.441332817
4027,1133786,1,0,0,2,8340705280,78577180672,0.35065794
4028,1134933,1,0,0,2,8340705280,78577180672,0.412325144
4029,1136368,1,1,17161,2,8340705280,78577180672,0.365396976
4030,1136485,1,0,0,2,8340705280,78577180672,0.357310057
4031,1137838,1,0,0,2,8340705280,78577180672,0.362196922
4032,1138850,1,1,22801,2,8340705280,78577180672,0.377661943
4033,1138632,1,1,22801,2,8340705280,78577180672,0.370346069
4034,1138231,1,1,22801,2,8340705280,78577180672,0.373767853
4035,1136299,1,1,22801,2,8340705280,78577180672,0.357828856
4036,1134872,1,1,14884,2,8340705280,78577180672,0.549161911
4037,1136546,1,1,15129,2,8340705280,78577180672,0.352980137
4038,1137069,1,1,14161,2,8340705280,78577180672,0.350602865
4039,1137920,1,2,29045,2,8340705280,78577180672,0.367548943
4040,616269,2,1,11236,2,8340705280,78577180672,0.223922968
4041,617875,2,0,0,2,8340705280,78577180672,0.203772068
4042,615871,2,0,0,2,8340705280,78577180672,0.206269979
4043,618460,2,0,0,2,8340705280,78577180672,0.213165045
4044,609104,2,1,8836,2,8340705280,78577180672,0.218767881
4045,607508,2,1,9025,2,8340705280,78577180672,0.225925922
4046,607798,2,2,13876,2,8340705280,78577180672,0.235640049
4047,607698,2,1,9604,2,8340705280,78577180672,0.222934961
4048,611161,2,0,0,2,8340705280,78577180672,0.22081399
4049,606197,2,0,0,2,8340705280,78577180672,0.207630157
4050,606873,2,0,0,2,8340705280,78577180672,0.207936049
4051,603500,2,0,0,2,8340705280,78577180672,0.208056211
4052,602495,2,0,0,2,8340705280,78577180672,0.292317152
4053,603902,2,2,17861,2,8340705280,78577180672,0.236098051
4054,601811,2,2,17125,2,8340705280,78577180672,0.236364841
4055,596887,2,2,14977,2,8340705280,78577180672,0.237823963
4056,599614,2,0,0,2,8340705280,78577180672,0.199609995
4057,599158,2,1,7396,2,8340705280,78577180672,0.219874859
4058,595261,2,2,13345,2,8340705280,78577180672,0.239288092
4059,591324,2,0,0,2,8340705280,78577180672,0.206263065
4060,462210,3,0,0,2,8340705280,78577180672,0.157446146
4061,466263,3,0,0,2,8340705280,78577180672,0.160839081
4062,465176,3,0,0,2,8340705280,78577180672,0.163388014
4063,459621,3,0,0,2,8340705280,78577180672,0.214347839
4064,458851,3,0,0,2,8340705280,78577180672,0.147497177
4065,460127,3,0,0,2,8340705280,78577180672,0.173985958
4066,458826,3,0,0,2,8340705280,78577180672,0.158026934
4067,457584,3,0,0,2,8340705280,78577180672,0.164815903
4068,457409,3,0,0,2,8340705280,78577180672,0.157238007
4069,457011,3,0,0,2,8340705280,78577180672,0.165775061
4070,458032,3,0,0,2,8340705280,78577180672,0.173810005
4071,461085,3,1,10201,2,8340705280,78577180672,0.182116032
4072,463622,3,2,22474,2,8340705280,78577180672,0.195214987
4073,461393,3,2,23360,2,8340705280,78577180672,0.206495047
4074,460846,3,2,20205,2,8340705280,78577180672,0.202719927
4075,457388,3,1,13456,2,8340705280,78577180672,0.18215704
4076,463941,3,2,26912,2,8340705280,78577180672,0.210493088
4077,457691,3,1,12769,2,8340705280,78577180672,0.187245846
4078,454952,3,2,13573,2,8340705280,78577180672,0.208606005
4079,456046,3,1,11025,2,8340705280,78577180672,0.206807852
4080,1169196,1,3,43224,2,8340705280,78577180672,0.587924004
4081,1166539,1,2,30125,2,8340705280,78577180672,0.532027006
4082,1172877,1,2,28818,2,8340705280,78577180672,0.447020054
4083,1171475,1,2,29525,2,8340705280,78577180672,0.416748047
4084,1151852,1,3,50454,2,8340705280,78577180672,0.435996056
4085,1149106,1,3,48803,2,8340705280,78577180672,0.446298838
4086,1139377,1,3,50165,2,8340705280,78577180672,0.435089827
4087,1133409,1,3,52838,2,8340705280,78577180672,0.445776939
4088,1137959,1,3,48653,2,8340705280,78577180672,0.428113937
4089,1143996,1,2,26452,2,8340705280,78577180672,0.417409182
4090,1147634,1,1,14161,2,8340705280,78577180672,0.414283037
4091,1145272,1,3,47326,2,8340705280,78577180672,0.464785099
4092,1151709,1,2,37201,2,8340705280,78577180672,0.49977088
4093,1158088,1,1,8281,2,8340705280,78577180672,0.438622952
4094,1160823,1,1,9409,2,8340705280,78577180672,0.409188986
4095,1160080,1,1,13456,2,8340705280,78577180672,0.424708128
4096,1158275,1,2,29201,2,8340705280,78577180672,0.428879023
4097,1157598,1,2,35360,2,8340705280,78577180672,0.413722038
4098,1156394,1,1,22801,2,8340705280,78577180672,0.413993835
4099,1158392,1,0,0,2,8340705280,78577180672,0.39645195
4100,597194,2,0,0,2,8340705280,78577176576,0.224753141
4101,602143,2,0,0,2,8340705280,78577176576,0.212051153
4102,603461,2,0,0,2,8340705280,78577176576,0.22519803
4103,603797,2,1,7921,2,8340705280,78577176576,0.249863863
4104,602951,2,2,13045,2,8340705280,78577176576,0.268799782
4105,608502,2,0,0,2,8340705280,78577176576,0.208750963
4106,604448,2,1,7921,2,8340705280,78577176576,0.237661839
4107,614335,2,1,7744,2,8340705280,78577176576,0.233875036
4108,606296,2,1,7225,2,8340705280,78577176576,0.248618126
4109,610736,2,3,22083,2,8340705280,78577176576,0.295260906
4110,610000,2,3,21974,2,8340705280,78577176576,0.269413948
4111,610153,2,3,21614,2,8340705280,78577176576,0.270324945
4112,613423,2,2,14650,2,8340705280,78577176576,0.257076979
4113,617602,2,2,12641,2,8340705280,78577176576,0.263208866
4114,619181,2,2,14005,2,8340705280,78577176576,0.26634717
4115,620286,2,3,24040,2,8340705280,78577176576,0.279682875
4116,621184,2,2,16441,2,8340705280,78577176576,0.256739855
4117,620597,2,2,15210,2,8340705280,78577176576,0.263936996
4118,619585,2,1,6400,2,8340705280,78577176576,0.245629072
4119,619876,2,1,6400,2,8340705280,78577176576,0.268776894
4120,466228,3,0,0,2,8340705280,78577176576,0.170687914
4121,470564,3,0,0,2,8340705280,78577176576,0.162693977
4122,470332,3,0,0,2,8340705280,78577176576,0.181266069
4123,464361,3,1,7569,2,8340705280,78577176576,0.221153975
4124,469289,3,1,7921,2,8340705280,78577176576,0.17864418
4125,467641,3,1,7569,2,8340705280,78577176576,0.175570965
4126,472092,3,0,0,2,8340705280,78577176576,0.162682056
4127,472918,3,1,7921,2,8340705280,78577176576,0.169872999
4128,473502,3,1,7921,2,8340705280,78577176576,0.181050062
4129,472848,3,1,6889,2,8340705280,78577176576,0.177056074
4130,470302,3,0,0,2,8340705280,78577176576,0.16771698
4131,472161,3,3,17030,2,8340705280,78577176576,0.230409145
4132,471239,3,3,16168,2,8340705280,78577176576,0.237257957
4133,470193,3,2,10386,2,8340705280,78577176576,0.209311008
4134,471999,3,1,5184,2,8340705280,78577176576,0.189116001
4135,471676,3,1,5776,2,8340705280,78577176576,0.178645134
4136,471377,3,1,6724,2,8340705280,78577176576,0.187304974
4137,472263,3,1,7569,2,8340705280,78577176576,0.197141171
4138,473109,3,0,0,2,8340705280,78577176576,0.16788888
4139,472914,3,0,0,2,8340705280,78577176576,0.17283988
4140,1272355,1,2,28673,2,8340705280,78577172480,0.635818958
4141,1268215,1,4,58470,2,8340705280,78577172480,0.587064028
4142,1273057,1,3,47057,2,8340705280,78577172480,0.513513088
4143,1204403,1,3,42906,2,8340705280,78577172480,0.4993999
4144,1206101,1,4,53833,2,8340705280,78577172480,0.495872974
4145,1203723,1,4,57338,2,8340705280,78577172480,0.498570919
4146,1208167,1,3,42536,2,8340705280,78577172480,0.487882853
4147,1209067,1,3,43065,2,8340705280,78577172480,0.472995996
4148,1208884,1,3,42061,2,8340705280,78577172480,0.495546103
4149,1205256,1,3,39717,2,8340705280,78577172480,0.571396112
4150,1199756,1,4,55206,2,8340705280,78577172480,0.521156073
4151,1206717,1,2,31914,2,8340705280,78577172480,0.53007412
4152,1205663,1,1,16129,2,8340705280,78577172480,0.498993158
4153,1207544,1,2,26452,2,8340705280,78577172480,0.46596694
4154,1207750,1,4,44283,2,8340705280,78577172480,0.496073008
4155,1208511,1,2,30529,2,8340705280,78577172480,0.525121927
4156,1209238,1,3,41685,2,8340705280,78577172480,0.473201036
4157,1214020,1,2,23860,2,8340705280,78577172480,0.457837105
4158,1217794,1,0,0,2,8340705280,78577172480,0.444428921
4159,1208586,1,3,36426,2,8340705280,78577172480,0.4837358
4160,681033,2,3,19105,2,8340705280,78577172480,0.30271101
4161,681965,2,4,23611,2,8340705280,78577172480,0.327097893
4162,682290,2,2,10084,2,8340705280,78577172480,0.309224844
4163,683649,2,1,5476,2,8340705280,78577172480,0.33692503
4164,648256,2,0,0,2,8340705280,78577172480,0.239158869
4165,654133,2,1,5625,2,8340705280,78577172480,0.270498991
4166,653666,2,2,12802,2,8340705280,78577172480,0.275303125
4167,654724,2,0,0,2,8340705280,78577172480,0.243566036
4168,654297,2,0,0,2,8340705280,78577172480,0.269942045
4169,649617,2,1,6084,2,8340705280,78577172480,0.266172171
4170,648868,2,1,6724,2,8340705280,78577172480,0.306885958
4171,649987,2,2,12482,2,8340705280,78577172480,0.328438997
4172,650741,2,2,12961,2,8340705280,78577172480,0.312093973
4173,652874,2,2,12200,2,8340705280,78577168384,0.288038015
4174,652892,2,2,12349,2,8340705280,78577168384,0.269438028
4175,657490,2,2,10337,2,8340705280,78577168384,0.276489973
4176,657940,2,1,7225,2,8340705280,78577168384,0.267364979
4177,656168,2,1,7921,2,8340705280,78577168384,0.284615993
4178,653035,2,2,13498,2,8340705280,78577168384,0.284886837
4179,654971,2,0,0,2,8340705280,78577168384,0.231785059
4180,524075,3,2,13969,2,8340705280,78577168384,0.234679937
4181,525251,3,1,7225,2,8340705280,78577168384,0.283048153
4182,524959,3,2,14162,2,8340705280,78577168384,0.227586985
4183,527214,3,2,14005,2,8340705280,78577168384,0.22270298
4184,498856,3,2,11252,2,8340705280,78577168384,0.235565901
4185,498895,3,2,13172,2,8340705280,78577168384,0.217396021
4186,498336,3,2,13850,2,8340705280,78577168384,0.219641924
4187,500181,3,1,6561,2,8340705280,78577168384,0.20728302
4188,500062,3,3,16910,2,8340705280,78577168384,0.236821175
4189,497225,3,0,0,2,8340705280,78577168384,0.174168825
4190,500698,3,2,11765,2,8340705280,78577168384,0.221750975
4191,500975,3,2,12410,2,8340705280,78577168384,0.228286982
4192,497760,3,2,12898,2,8340705280,78577168384,0.23110795
4193,497322,3,2,14461,2,8340705280,78577168384,0.240972996
4194,498519,3,2,11413,2,8340705280,78577168384,0.234679937
4195,499774,3,2,11866,2,8340705280,78577168384,0.230762959
4196,497337,3,3,18629,2,8340705280,78577168384,0.250917912
4197,497365,3,3,19382,2,8340705280,78577168384,0.256517887
4198,499037,3,2,11729,2,8340705280,78577168384,0.228846073
4199,499872,3,3,20141,2,8340705280,78577168384,0.259952068
4200,1147704,1,0,0,3,8340697088,78576672768,0.849626064
4201,1150053,1,0,0,3,8340697088,78576672768,0.465395212
4202,1151299,1,0,0,3,8340697088,78576672768,0.341361046
4203,1119183,1,0,0,3,8340697088,78576689152,0.344669104
4204,1117925,1,0,0,3,8340697088,78576689152,0.305741787
4205,1121545,1,0,0,3,8340697088,78576689152,0.289502859
4206,1116805,1,0,0,3,8340697088,78576689152,0.334272861
4207,1122963,1,0,0,3,8340697088,78576689152,0.307296038
4208,1125003,1,0,0,3,8340697088,78576689152,0.392710924
4209,1126077,1,0,0,3,8340697088,78576689152,0.300517082
4210,1121139,1,0,0,3,8340697088,78576689152,0.30489397
4211,1119968,1,0,0,3,8340697088,78576689152,0.308016777
4212,1118681,1,0,0,3,8340697088,78576689152,0.303815126
4213,1119964,1,0,0,3,8340697088,78576689152,0.303287983
4214,1123352,1,0,0,3,8340697088,78576689152,0.30739522
4215,1129343,1,0,0,3,8340697088,78576689152,0.300800085
4216,1132668,1,0,0,3,8340697088,78576689152,0.294561148
4217,1132122,1,0,0,3,8340697088,78576689152,0.301077127
4218,1131316,1,0,0,3,8340697088,78576680960,0.289637089
4219,1133131,1,0,0,3,8340697088,78576680960,0.296013117
4220,805779,2,0,0,3,8340697088,78576680960,0.195755005
4221,805994,2,0,0,3,8340697088,78576680960,0.186079979
4222,802130,2,0,0,3,8340697088,78576680960,0.182547092
4223,598441,2,0,0,3,8340697088,78576680960,0.175919056
4224,644690,2,0,0,3,8340697088,78576680960,0.180167913
4225,644277,2,0,0,3,8340697088,78576680960,0.179985046
4226,645841,2,0,0,3,8340697088,78576680960,0.190253973
4227,645060,2,0,0,3,8340697088,78576680960,0.17700696
4228,645502,2,0,0,3,8340697088,78576680960,0.183692932
4229,645978,2,0,0,3,8340697088,78576680960,0.179373026
4230,645750,2,0,0,3,8340697088,78576680960,0.188693047
4231,645790,2,0,0,3,8340697088,78576680960,0.174651146
4232,646162,2,0,0,3,8340697088,78576680960,0.191874981
4233,646158,2,0,0,3,8340697088,78576680960,0.179461956
4234,646200,2,0,0,3,8340697088,78576680960,0.17919302
4235,645167,2,0,0,3,8340697088,78576680960,0.186686039
4236,645386,2,0,0,3,8340697088,78576680960,0.274980068
4237,645819,2,0,0,3,8340697088,78576680960,0.193804026
4238,645648,2,0,0,3,8340697088,78576680960,0.269787073
4239,644489,2,0,0,3,8340697088,78576680960,0.234164953
4240,431613,3,0,0,3,8340697088,78576680960,0.140444994
4241,434595,3,0,0,3,8340697088,78576676864,0.123582125
4242,435649,3,0,0,3,8340697088,78576676864,0.123984098
4243,423087,3,0,0,3,8340697088,78576676864,0.141658068
4244,425059,3,0,0,3,8340697088,78576676864,0.123369932
4245,432063,3,0,0,3,8340697088,78576676864,0.121335983
4246,425713,3,0,0,3,8340697088,78576676864,0.116783142
4247,426491,3,0,0,3,8340697088,78576676864,0.119305849
4248,434276,3,0,0,3,8340697088,78576676864,0.13362813
4249,434497,3,0,0,3,8340697088,78576676864,0.123650074
4250,435318,3,0,0,3,8340697088,78576676864,0.125390053
4251,426544,3,0,0,3,8340697088,78576676864,0.12449789
